keyword|&id|&tweet|&date|&location|&retweets|&likes
corona|&1238106917030907905|&so our perfomance task in one ofo our subjects is a musical,,, bitch i was excited bc im one of the main characters and i get to sing again but hey it was cancelled bc of the effin corona virus 🙃🙃🙃🙃|&Thu Mar 12 22:17:46 SRET 2020|&N/A|&0|&0
corona|&1238106916909453312|&@ykomska "Monkey uprising" was not on my list of likely Corona outcomes|&Thu Mar 12 22:17:46 SRET 2020|&N/A|&0|&0
corona|&1238106916653395969|&@primegundam Found the source, goddamnit Belgium.
https://t.co/3t22bz5hZd https://t.co/TtbSn0qwK5|&Thu Mar 12 22:17:46 SRET 2020|&N/A|&0|&0
corona|&1238106914598387712|&@SteTudor123 Oh it's gonna get so so much more ludicrous. Hell, I might even give the corona virus a shot. 😐|&Thu Mar 12 22:17:46 SRET 2020|&N/A|&0|&0
corona|&1238106914468356097|&@RaheemKassam Wow! How many times did AOC touch her face as she was rambling about the Corona Virus?|&Thu Mar 12 22:17:45 SRET 2020|&N/A|&0|&0
corona|&1238106913730105348|&Corona Virus:
Problem, Reaction, Solution. 
https://t.co/A36gZj8yjv|&Thu Mar 12 22:17:45 SRET 2020|&United Kingdom|&0|&0
corona|&1238106912681537536|&Guys should really utilize this corona time to spend quality time with their girl. The whole “imma bout to go watch the game with my homeboys” ain’t gonna cut it anymore|&Thu Mar 12 22:17:45 SRET 2020|&United States|&0|&0
corona|&1238106912606097408|&I actually kinda want to get corona. Would be kinda cool to say that I had it|&Thu Mar 12 22:17:45 SRET 2020|&N/A|&0|&0
corona|&1238106912262107138|&@OllyRhodess Probably cancelled if Leicester players are confirmed with Corona.|&Thu Mar 12 22:17:45 SRET 2020|&United Kingdom|&0|&0
corona|&1238106912211775495|&@WSBSlade Those numbers are astounding. I guess I’m just anazed at how panicked it seems we all are over Corona and not the flu deaths or past epidemics. Maybe its the era of social media. Maybe its politics. IDK. But I appreciate your fairness with this reply|&Thu Mar 12 22:17:45 SRET 2020|&N/A|&0|&0
corona|&1238106911817555968|&im not even afraid of getting the corona or the quarantine because i was 3 years alone in my room i can bear with 40 days lmao|&Thu Mar 12 22:17:45 SRET 2020|&N/A|&0|&0
corona|&1238106910781472768|&sammis more worried about wup closing than catching corona virus :ss|&Thu Mar 12 22:17:45 SRET 2020|&N/A|&0|&0
corona|&1238106910542508032|&how tf they gonna handle the hs seniors situations with all this corona virus shit|&Thu Mar 12 22:17:45 SRET 2020|&N/A|&0|&0
corona|&1238106909921730560|&The liquor store was playing if today was your last day by Nickleback as I walked past the Corona display and now I hate them even more.|&Thu Mar 12 22:17:44 SRET 2020|&N/A|&0|&0
corona|&1238106909619752961|&maybe if I drink this hand sanitizer the corona virus won’t get to me|&Thu Mar 12 22:17:44 SRET 2020|&N/A|&0|&0
corona|&1238106908902424576|&i came home from spain with a slight cough and no voice. i’m better now but my boss still won’t come anywhere near me because i’ve “got the corona” also won’t send me home because we’re short staffed. how do i win here|&Thu Mar 12 22:17:44 SRET 2020|&N/A|&0|&0
corona|&1238106908306878465|&corona virus on a whole world tour|&Thu Mar 12 22:17:44 SRET 2020|&N/A|&0|&0
corona|&1238106908147560450|&wouldn’t know. can’t fly to the beach because of corona virus https://t.co/qHLz5rMHMj|&Thu Mar 12 22:17:44 SRET 2020|&N/A|&0|&0
corona|&1238106907308691457|&Me scared of corona virus but also me going to the city and seeing a broadway show while also planning a movie night and an escape room ????|&Thu Mar 12 22:17:44 SRET 2020|&N/A|&0|&0
corona|&1238106907031683072|&When Pres. Rodrigo Duterte said "P*tangina netong Corona virus na 'to", we all felt that.|&Thu Mar 12 22:17:44 SRET 2020|&N/A|&0|&0
corona|&1238106905274392578|&news!!!!
Ricardo torn his ACL. Out for 4 months.
Maddison with calf problems out for 2 weeks.
Im hearing Vardy, Tielemans and Wilfred are showing corona symptoms. Not confirmed dont take my word on corona.|&Thu Mar 12 22:17:43 SRET 2020|&N/A|&0|&0
corona|&1238106904057901061|&I wonder how much attention the alcohol brand Corona is paying to the virus. And what moves they are making to avoid losing sales.|&Thu Mar 12 22:17:43 SRET 2020|&N/A|&0|&0
corona|&1238106904041324549|&wow I now have the day off and get to start at my new store tomorrow thanks corona :)|&Thu Mar 12 22:17:43 SRET 2020|&N/A|&0|&0
corona|&1238106902908854277|&All these younglings are about to go to Florida for spring break and bring back the corona|&Thu Mar 12 22:17:43 SRET 2020|&N/A|&0|&0
corona|&1238106900597739521|&This is exactly why corona gonna spread more and I hope it affects ppl like him https://t.co/MmRb85SyJQ|&Thu Mar 12 22:17:42 SRET 2020|&N/A|&0|&0
corona|&1238106899524005888|&My school district (84,000 students) should give us another week off because...
1) corona
2) our entire district wide server system had a virus too...|&Thu Mar 12 22:17:42 SRET 2020|&N/A|&0|&0
corona|&1238106899502878720|&corona 👑 virus 🦠 pls 😣🙏🏾 stop ✋🏾🛑|&Thu Mar 12 22:17:42 SRET 2020|&N/A|&0|&0
corona|&1238106899414990848|&I’m bout to go to Liberia. America/Americans are really slow. Like corona virus seriously ? Lmao. The government and media dead ass rule the majorities minds.|&Thu Mar 12 22:17:42 SRET 2020|&N/A|&0|&0
corona|&1238106899226267652|&The news your not seeing because of the fake corona pandemic! https://t.co/ENH0UKRyPn|&Thu Mar 12 22:17:42 SRET 2020|&N/A|&0|&0
corona|&1238106898500550658|&@a_lafonte @NotASafeSpaceYT @RibottoStudios @glow_smokey The economy before the corona virus has been FANTASTIC. We all prosper together by there being jobs for everyone, higher wages and less taxes. U might want to put some clothes on btw.|&Thu Mar 12 22:17:42 SRET 2020|&N/A|&0|&0
corona|&1238106898227957761|&Me emerging from my Corona Cave after a solid 18 months of seclusion. https://t.co/LuRJJ3Rn2H|&Thu Mar 12 22:17:42 SRET 2020|&N/A|&0|&0
corona|&1238106898211246089|&@KathyBurke I planed on giving cigs up but I’m afraid Ill get a bad chest if I do n catch the corona , I put this logic to me ma n she said I’m a gob shite 🙄💨💨💨|&Thu Mar 12 22:17:42 SRET 2020|&N/A|&0|&0
corona|&1238106897586081792|&dont you dare corona😐 https://t.co/OTssUDMYyz|&Thu Mar 12 22:17:41 SRET 2020|&N/A|&0|&0
corona|&1238106897519083522|&I had a cheerful thought this morning. People are staying home due to the pandemic, right? I am going to predict that right around Christmas there will be a lot of babies born. I just hope nobody names the babies Corona, or Covid...|&Thu Mar 12 22:17:41 SRET 2020|&N/A|&0|&0
corona|&1238106894042042368|&So Corona is staying until September??? our lives, this country and our summer are fucked|&Thu Mar 12 22:17:41 SRET 2020|&N/A|&0|&0
corona|&1238106893199040513|&Tom and Rita Hanks got diagnosed with corona virus and all I can think about is if Wilson is okay 🙁|&Thu Mar 12 22:17:40 SRET 2020|&N/A|&0|&0
corona|&1238106892339200002|&The only reliable screening technique for the corona virus https://t.co/8TCzd6rXuo|&Thu Mar 12 22:17:40 SRET 2020|&N/A|&0|&0
corona|&1238106892326633472|&Nahhhh this Corona thing is scary af|&Thu Mar 12 22:17:40 SRET 2020|&N/A|&0|&0
corona|&1238106891101908994|&Corona virus is literally killing the economy.|&Thu Mar 12 22:17:40 SRET 2020|&N/A|&0|&0
corona|&1238106889944252417|&@russelln10 @doctorcherokee Wrong again. those tests were created for the old CORONA strain. They would not work on this strain. Just like the yearly flu vaccines given out in Sept. every yr. We are told afterward in Jan this yrs. vacc. did not cover this yrs. strain. The reason so many die each yr.|&Thu Mar 12 22:17:40 SRET 2020|&N/A|&0|&0
corona|&1238106889935884289|&I want to not think corona virus is a big deal but all the dumbest most opinionated people I know are the ones saying that and calling it a glorified cold and all that.|&Thu Mar 12 22:17:40 SRET 2020|&N/A|&0|&0
corona|&1238106889499574272|&I am going to say this as a fact because medical people in the ground are saying it. 3 Corona cases in Ohio is a crock. There are 100s. Emergency rooms have tons of people coming in with flu symptoms, testing negative and being diagnosed with an “unknown virus”|&Thu Mar 12 22:17:40 SRET 2020|&N/A|&0|&0
corona|&1238106889315024898|&@linville_kate If the threat of STIs hasn't slowed me down Corona sure won't.|&Thu Mar 12 22:17:39 SRET 2020|&N/A|&0|&0
corona|&1238106889071874049|&My insurance emailed me to tell me preventative corona virus care is covered. But what about the actual corona virus?|&Thu Mar 12 22:17:39 SRET 2020|&N/A|&0|&0
corona|&1238106886832099328|&Fuck corona virus|&Thu Mar 12 22:17:39 SRET 2020|&N/A|&0|&0
corona|&1238106886529896448|&Didn’t know that would be the last time I see my boyfriend for (probably) weeks. I am: sad. Pakyu corona|&Thu Mar 12 22:17:39 SRET 2020|&N/A|&0|&0
corona|&1238106885548584960|&Interesting resource for social media marketeers. Did you know that our emoji use is responding to the corona outbreak 🦠😷? 

https://t.co/G0IcvRdjn1|&Thu Mar 12 22:17:39 SRET 2020|&N/A|&0|&0
corona|&1238106884332281856|&Yo can someone get corona virus at my school so we can shut down? Take one for the team|&Thu Mar 12 22:17:38 SRET 2020|&N/A|&0|&0
